"","Year","Area","Street","Street 2"
"3208",2012,"Birmingham","South Parade",""
"3209",2012,"Birmingham","South Parade",""
"3210",2012,"Birmingham","South Parade",""
"3211",2012,"Birmingham","South Parade       Sutton Coldfield Town Centre",""
"3212",2012,"Birmingham","South Parade O S Moomoo",""
"3213",2012,"Birmingham","South Parade S C Town Centre",""
"3214",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3215",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3216",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3217",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3218",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3219",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3220",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3221",2012,"Birmingham","South Parade  Sutton Coldfield",""
"3222",2012,"Birmingham","South Parade  Sutton Coldfield  Birmingham",""
"3223",2012,"Birmingham","South Parades  Sutton Coldfield",""
"3224",2012,"Birmingham","Str.",""
"3225",2012,"Birmingham","Sutton New Rd.",""
"3226",2012,"Birmingham","Sutton New Rd.",""
"3227",2012,"Birmingham","Sutton New Rd.",""
"3228",2012,"Birmingham","Sutton New Rd.",""
"3229",2012,"Birmingham","Sutton New Rd.",""
"3230",2012,"Birmingham","Sutton New Rd.",""
"3231",2012,"Birmingham","Sutton New Rd.",""
"3232",2012,"Birmingham","Sutton Town Centre",""
"3233",2012,"Birmingham","Sutton Town Centre",""
"3234",2012,"Birmingham","Sutton Town Centre",""
"3235",2012,"Birmingham","Sutton Town Centre",""
"3236",2012,"Birmingham","Sutton Town Centre",""
"3237",2012,"Birmingham","Sutton Town Centre",""
"3238",2012,"Birmingham","Sutton Town Centre",""
"3239",2012,"Birmingham","Sutton Town Centre",""
"3240",2012,"Birmingham","Sutton Town Centre",""
"3241",2012,"Birmingham","Sutton Town Centre",""
"3242",2012,"Birmingham","Sutton Town Centre",""
"3243",2012,"Birmingham","Sutton Town Centre",""
"3244",2012,"Birmingham","Sutton Town Centre Outside Moo Moo S",""
"3245",2012,"Birmingham","Sycamore Rd.",""
"3246",2012,"Birmingham","Tamworth Rd.",""
"3247",2012,"Birmingham","Tangmere Drive  Castle Vale",""
"3248",2012,"Birmingham","The Gardens  Erdington",""
"3249",2012,"Birmingham","The Green House  Four Oaks  Birmingham",""
"3250",2012,"Birmingham","The Green House  Four Oaks  Sutton Coldfield",""
"3251",2012,"Birmingham","The Parade",""
"3252",2012,"Birmingham","The Parade",""
"3253",2012,"Birmingham","The Parade",""
"3254",2012,"Birmingham","The Parade S C",""
"3255",2012,"Birmingham","The Parade Suttontown Centre",""
"3256",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3257",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3258",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3259",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3260",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3261",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3262",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3263",2012,"Birmingham","The Parade  Sutton Coldfield",""
"3264",2012,"Birmingham","The Parade  Sutton Coldfield ",""
"3265",2012,"Birmingham","The Wylde Green Public House",""
"3266",2012,"Birmingham","Turnhouse Rd.",""
"3267",2012,"Birmingham","Unknown",""
"3268",2012,"Birmingham","Victoria Rd.",""
"3269",2012,"Birmingham","Walmley Ash Rd",""
"3270",2012,"Birmingham","Water Orton Ln.",""
"3271",2012,"Birmingham","William Hill  Wylde Green",""
"3272",2012,"Birmingham","Witton Lodge Rd.",""
"3273",2012,"Birmingham","Woodacre Rd.",""
"3274",2012,"Birmingham","Woodacre Rd.",""
"3275",2012,"Birmingham","Woodacre Rd.",""
"3276",2012,"Birmingham","Woodington Rd.",""
"3277",2012,"Birmingham","Wootton Grove  Kingstanding  Birmingham",""
"3278",2012,"Birmingham","Yatesbury Ave.",""
"3279",2012,"Birmingham","A38 Northfield",""
"3280",2012,"Birmingham","Abdon Ave.",""
"3281",2012,"Birmingham","Alcester Rd",""
"3282",2012,"Birmingham","Alcester Rd.",""
"3283",2012,"Birmingham","Aldersmead Rd.",""
"3284",2012,"Birmingham","Alwold Rd.",""
"3285",2012,"Birmingham","Belgrave Middleway",""
"3286",2012,"Birmingham","Black Horse Public House Carpark",""
"3287",2012,"Birmingham","Boleyn Rd.",""
"3288",2012,"Birmingham","Bomerfield Rd.",""
"3289",2012,"Birmingham","Bond Str.",""
"3290",2012,"Birmingham","Bournville Ln.",""
"3291",2012,"Birmingham","Bournville Ln.",""
"3292",2012,"Birmingham","Bournville Ln.",""
"3293",2012,"Birmingham","Bournville Ln.",""
"3294",2012,"Birmingham","Bournville P S ",""
"3295",2012,"Birmingham","Bournville Police Str.",""
"3296",2012,"Birmingham","Braceby Ave.",""
"3297",2012,"Birmingham","Brandwood Park Rd",""
"3298",2012,"Birmingham","Bristol Rd South  Northfield",""
"3299",2012,"Birmingham","Bristol Rd.",""
"3300",2012,"Birmingham","Bristol Rd.",""
"3301",2012,"Birmingham","Bristol Rd.",""
"3302",2012,"Birmingham","Bristol Rd.",""
"3303",2012,"Birmingham","Bristol Rd.",""
"3304",2012,"Birmingham","Bristol Rd.",""
"3305",2012,"Birmingham","Bristol Rd.",""
"3306",2012,"Birmingham","Bristol Rd.",""
"3307",2012,"Birmingham","Bristol Rd.",""
"3308",2012,"Birmingham","Bristol Rd.",""
"3309",2012,"Birmingham","Bristol Rd.",""
"3310",2012,"Birmingham","Bristol Rd.",""
"3311",2012,"Birmingham","Bristol Rd.",""
"3312",2012,"Birmingham","Bristol Rd.",""
"3313",2012,"Birmingham","Bristol Rd.",""
"3314",2012,"Birmingham","Bristol Rd.",""
"3315",2012,"Birmingham","Bristol Rd.",""
"3316",2012,"Birmingham","Bristol Rd.",""
"3317",2012,"Birmingham","Bristol Rd.",""
"3318",2012,"Birmingham","Bristol Rd.",""
"3319",2012,"Birmingham","Bristol Rd.",""
"3320",2012,"Birmingham","Brook Ln.",""
"3321",2012,"Birmingham","Brookfield Rd.",""
"3322",2012,"Birmingham","Bunbury Rd.",""
"3323",2012,"Birmingham","Church Rd.",""
"3324",2012,"Birmingham","Church Rd.",""
"3325",2012,"Birmingham","Church Rd.",""
"3326",2012,"Birmingham","City Rd.",""
"3327",2012,"Birmingham","Corn Mill Close Bartley Green",""
"3328",2012,"Birmingham","Cotteridge Island",""
"3329",2012,"Birmingham","Devon Rd.",""
"3330",2012,"Birmingham","Dogpool Ln.",""
"3331",2012,"Birmingham","Each Way Ln.",""
"3332",2012,"Birmingham","Edgewood Rd.",""
"3333",2012,"Birmingham","Edgwood Rd.",""
"3334",2012,"Birmingham","Edward Rd.",""
"3335",2012,"Birmingham","Fordhouse Ln.",""
"3336",2012,"Birmingham","Fredrick Rd.",""
"3337",2012,"Birmingham","Gillot Rd.",""
"3338",2012,"Birmingham","Gillott Rd.",""
"3339",2012,"Birmingham","Gorsley Piece",""
"3340",2012,"Birmingham","Great Park Public House  Rubery",""
"3341",2012,"Birmingham","Great Park Rubery",""
"3342",2012,"Birmingham","Grovelly  Ln.",""
"3343",2012,"Birmingham","Hagley Rd.",""
"3344",2012,"Birmingham","Hagley Rd.",""
"3345",2012,"Birmingham","Hagley Rd.",""
"3346",2012,"Birmingham","Hagley Rd.",""
"3347",2012,"Birmingham","Hagley Rd.",""
"3348",2012,"Birmingham","Hagley Rd.",""
"3349",2012,"Birmingham","Hagley Rd.",""
"3350",2012,"Birmingham","Hagley Rd.",""
"3351",2012,"Birmingham","Harborne Hall  Hotel  Harborne",""
"3352",2012,"Birmingham","Harborne Park Rd.",""
"3353",2012,"Birmingham","Harbourne High Str.",""
"3354",2012,"Birmingham","Haunch Ln.",""
"3355",2012,"Birmingham","Hawkshurst Rd.",""
"3356",2012,"Birmingham","Healey Rd.",""
"3357",2012,"Birmingham","Heather House  Kings Norton",""
"3358",2012,"Birmingham","Heaton Drive",""
"3359",2012,"Birmingham","Hgaley Rd.",""
"3360",2012,"Birmingham","High Str.",""
"3361",2012,"Birmingham","High Str.",""
"3362",2012,"Birmingham","High Str.",""
"3363",2012,"Birmingham","High Str.",""
"3364",2012,"Birmingham","High Str.",""
"3365",2012,"Birmingham","High Str.",""
"3366",2012,"Birmingham","High Str.",""
"3367",2012,"Birmingham","High Str.",""
"3368",2012,"Birmingham","High Str.",""
"3369",2012,"Birmingham","High Str.",""
"3370",2012,"Birmingham","Hillwood Rd",""
"3371",2012,"Birmingham","Hindhead Rd.",""
"3372",2012,"Birmingham","Hisgh Str.",""
"3373",2012,"Birmingham","Hollybank Rd.",""
"3374",2012,"Birmingham","Holybank Rd.",""
"3375",2012,"Birmingham","Houldy Rd.",""
"3376",2012,"Birmingham","Hubert Croft",""
"3377",2012,"Birmingham","Hurst Str.",""
"3378",2012,"Birmingham","Jenners Ln.",""
"3379",2012,"Birmingham","Jowetts Ln.",""
"3380",2012,"Birmingham","Katie Rd.",""
"3381",2012,"Birmingham","Kitwell Ln.",""
"3382",2012,"Birmingham","Linden Rd.",""
"3383",2012,"Birmingham","Linden Rd.",""
"3384",2012,"Birmingham","Lofthouse Crescent",""
"3385",2012,"Birmingham","Longbridge Ln.",""
"3386",2012,"Birmingham","Lottie Rd.",""
"3387",2012,"Birmingham","Lynsey Ave.",""
"3388",2012,"Birmingham","Masshouse Ph",""
"3389",2012,"Birmingham","Maypole Grove",""
"3390",2012,"Birmingham","Merritts Brook Ln.",""
"3391",2012,"Birmingham","Metchley Ln.",""
"3392",2012,"Birmingham","Metchley Park Rd.",""
"3393",2012,"Birmingham","Miles Rd.",""
"3394",2012,"Birmingham","Millbrook Drive Northfield",""
"3395",2012,"Birmingham","Milner Rd.",""
"3396",2012,"Birmingham","Moor Str.",""
"3397",2012,"Birmingham","Moor Str.",""
"3398",2012,"Birmingham","Morrisons  Rubery",""
"3399",2012,"Birmingham","Navigation Pub  Kings Norton",""
"3400",2012,"Birmingham","Newbury Ln.",""
"3401",2012,"Birmingham","Norhtfield High Str.",""
"3402",2012,"Birmingham","Northfield Rd.",""
"3403",2012,"Birmingham","Outside Goose Public House  Bristol Rd.",""
"3404",2012,"Birmingham","Park Way Rubery",""
"3405",2012,"Birmingham","Parkdale Drive",""
"3406",2012,"Birmingham","Payne Str.",""
"3407",2012,"Birmingham","Pershore Rd.",""
"3408",2012,"Birmingham","Pershore Rd.",""
"3409",2012,"Birmingham","Pershore Rd.",""
"3410",2012,"Birmingham","Pershore Rd.",""
"3411",2012,"Birmingham","Pershore Rd.",""
"3412",2012,"Birmingham","Pershore Rd.",""
"3413",2012,"Birmingham","Piddock Rd",""
"3414",2012,"Birmingham","Piddock Rd.",""
"3415",2012,"Birmingham","Piddock Rd.",""
"3416",2012,"Birmingham","Piddock Rd.",""
"3417",2012,"Birmingham","Pineapple Rd.",""
"3418",2012,"Birmingham","Premier Inn  Great Park",""
"3419",2012,"Birmingham","Priory Rd.",""
"3420",2012,"Birmingham","Q E A And E Metchley Park Rd.",""
"3421",2012,"Birmingham","Qe Hospital",""
"3422",2012,"Birmingham","Queen Elizabeth Hospital",""
"3423",2012,"Birmingham","Queen Elizabeth Hospital",""
"3424",2012,"Birmingham","Quinton Rd.",""
"3425",2012,"Birmingham","Ridgeacre Rd.",""
"3426",2012,"Birmingham","Ridgeacre Rd.",""
"3427",2012,"Birmingham","Safernake Close",""
"3428",2012,"Birmingham","Sandon Rd.",""
"3429",2012,"Birmingham","Sandon Rd.",""
"3430",2012,"Birmingham","Selly Oak Railway Str.",""
"3431",2012,"Birmingham","Selly Oak Railway Str.",""
"3432",2012,"Birmingham","Shannon Rd.",""
"3433",2012,"Birmingham","Shenly Ln.",""
"3434",2012,"Birmingham","Sir Herbert Austin Way",""
"3435",2012,"Birmingham","Smithy Hotel  Hagley Rd.",""
"3436",2012,"Birmingham","Solihull High Str.",""
"3437",2012,"Birmingham","Str.",""
"3438",2012,"Birmingham","Str.",""
"3439",2012,"Birmingham","Str.",""
"3440",2012,"Birmingham","Str.",""
"3441",2012,"Birmingham","The Fold",""
"3442",2012,"Birmingham","The Navigation Public House  Kings Norton",""
"3443",2012,"Birmingham","Tiverton Rd.",""
"3444",2012,"Birmingham","Trittiford Rd.",""
"3445",2012,"Birmingham","University Birmingham",""
"3446",2012,"Birmingham","Victoria Str.",""
"3447",2012,"Birmingham","Wareham Rd.",""
"3448",2012,"Birmingham","Warwick Crest",""
"3449",2012,"Birmingham","Watford Rd.",""
"3450",2012,"Birmingham","Wellington Rd.",""
"3451",2012,"Birmingham","Wellington Rd.",""
"3452",2012,"Birmingham","Wellington Rd.",""
"3453",2012,"Birmingham","West Boulevard",""
"3454",2012,"Birmingham","West Cliff Place",""
"3455",2012,"Birmingham","White Horse Public House",""
"3456",2012,"Birmingham","Willetts Rd  Turves Green",""
"3457",2012,"Birmingham","Woodthrop Rd.",""
"3458",2012,"Birmingham","Worlds End Ln.",""
"3459",2012,"Birmingham","Wychal Ln.",""
"3460",2012,"Birmingham","Wychal Ln.",""
"3461",2012,"Birmingham","Wychal Ln.",""
"3462",2012,"Birmingham","Wychall Rd  Kings Norton",""
"3463",2012,"Birmingham","Ymca Str.",""
"3464",2012,"Birmingham","York Ph York Rd.",""
"3465",2012,"Birmingham","A38 Expressway  Birmingham",""
"3466",2012,"Birmingham","Aberdeen Str.",""
"3467",2012,"Birmingham","Adcadian Centre Ln.",""
"3468",2012,"Birmingham","Alexander Ave.",""
"3469",2012,"Birmingham","Alley  Way Off Arcadian Palace  Hurst Str.",""
"3470",2012,"Birmingham","Applewood Grove Cradley Heath",""
"3471",2012,"Birmingham","Arca Bar  City Centre",""
"3472",2012,"Birmingham","Arcadian",""
"3473",2012,"Birmingham","Arcadian",""
"3474",2012,"Birmingham","Arcadian",""
"3475",2012,"Birmingham","Arcadian",""
"3476",2012,"Birmingham","Arcadian",""
"3477",2012,"Birmingham","Arcadian",""
"3478",2012,"Birmingham","Arcadian",""
"3479",2012,"Birmingham","Arcadian Centre",""
"3480",2012,"Birmingham","Arcadian Centre",""
"3481",2012,"Birmingham","Arcadian Centre",""
"3482",2012,"Birmingham","Arcadian Centre",""
"3483",2012,"Birmingham","Arcadian Centre",""
"3484",2012,"Birmingham","Arcadian Centre",""
"3485",2012,"Birmingham","Arcadian Centre",""
"3486",2012,"Birmingham","Arcadian Centre",""
"3487",2012,"Birmingham","Arcadian Centre",""
"3488",2012,"Birmingham","Arcadian Centre",""
"3489",2012,"Birmingham","Arcadian Centre Ln.",""
"3490",2012,"Birmingham","Arcadian Centre  Birmingham",""
"3491",2012,"Birmingham","Arcadian Centre  City Centre",""
"3492",2012,"Birmingham","Arcadian Centre  City Centre  Birmingham",""
"3493",2012,"Birmingham","Arcadian Centre City Centre",""
"3494",2012,"Birmingham","Arcadian City Centre",""
"3495",2012,"Birmingham","Arcadian ",""
"3496",2012,"Birmingham","Arcadian  Birmingham",""
"3497",2012,"Birmingham","Arcadian  Birmingham",""
"3498",2012,"Birmingham","Arcadian  City Centre",""
"3499",2012,"Birmingham","Arcadian  City Centre",""
"3500",2012,"Birmingham","Arcadian  City Centre",""
"3501",2012,"Birmingham","Arcadian ",""
"3502",2012,"Birmingham","Arcadian ",""
"3503",2012,"Birmingham","Arcadian ",""
"3504",2012,"Birmingham","Arcadian ",""
"3505",2012,"Birmingham","Arcadian ",""
"3506",2012,"Birmingham","Arka Bar  Arcadian Bar",""
"3507",2012,"Birmingham","Aston Hotel  Witton Ln.",""
"3508",2012,"Birmingham","Aston Police Str.",""
"3509",2012,"Birmingham","Aston Str.",""
"3510",2012,"Birmingham","Bacchus Rd.",""
"3511",2012,"Birmingham","Bar Risa  Broad Str.",""
"3512",2012,"Birmingham","Bennetts Hill",""
"3513",2012,"Birmingham","Berkeley Str.",""
"3514",2012,"Birmingham","Berkeley Str.",""
"3515",2012,"Birmingham","Berkley  Str.",""
"3516",2012,"Birmingham","Bham Central Front Office",""
"3517",2012,"Birmingham","Bierton Rd.",""
"3518",2012,"Birmingham","Birchfield Ln.",""
"3519",2012,"Birmingham","Birkley Rd.",""
"3520",2012,"Birmingham","Birkley Str.",""
"3521",2012,"Birmingham","Birmingham Central Police Str.",""
"3522",2012,"Birmingham","Birmingham Central Ps",""
"3523",2012,"Birmingham","Birmingham Central Ps",""
"3524",2012,"Birmingham","Birmingham Hippodrome ",""
"3525",2012,"Birmingham","Birmingham Magistrates Court",""
"3526",2012,"Birmingham","Birmingham New Str.",""
"3527",2012,"Birmingham","Birmingham New Str.",""
"3528",2012,"Birmingham","Birmingham New Str.",""
"3529",2012,"Birmingham","Bishopgate Str.",""
"3530",2012,"Birmingham","Bishopgate Str.",""
"3531",2012,"Birmingham","Bishopgate Str.",""
"3532",2012,"Birmingham","Bliss  Broad Str.",""
"3533",2012,"Birmingham","Borad Str.",""
"3534",2012,"Birmingham","Borad Str.",""
"3535",2012,"Birmingham","Bordesley Park Rd",""
"3536",2012,"Birmingham","Bp Waterlane Middleway",""
"3537",2012,"Birmingham","Bp Waterlane Middleway",""
"3538",2012,"Birmingham","Bp Waterlane Middleway",""
"3539",2012,"Birmingham","Braod Str.",""
"3540",2012,"Birmingham","Braod Str.",""
"3541",2012,"Birmingham","Brass House  Broad Str.",""
"3542",2012,"Birmingham","Bridge Str.",""
"3543",2012,"Birmingham","Bristol Rd.",""
"3544",2012,"Birmingham","Bristol Str.",""
"3545",2012,"Birmingham","Bristol Str.",""
"3546",2012,"Birmingham","Broad  Str.",""
"3547",2012,"Birmingham","Broad City  Birmingham",""
"3548",2012,"Birmingham","Broad Str.",""
"3549",2012,"Birmingham","Broad Str.",""
"3550",2012,"Birmingham","Broad Str.",""
"3551",2012,"Birmingham","Broad Str.",""
"3552",2012,"Birmingham","Broad Str.",""
"3553",2012,"Birmingham","Broad Str.",""
"3554",2012,"Birmingham","Broad Str.",""
"3555",2012,"Birmingham","Broad Str.",""
"3556",2012,"Birmingham","Broad Str.",""
"3557",2012,"Birmingham","Broad Str.",""
"3558",2012,"Birmingham","Broad Str.",""
"3559",2012,"Birmingham","Broad Str.",""
"3560",2012,"Birmingham","Broad Str.",""
"3561",2012,"Birmingham","Broad Str.",""
"3562",2012,"Birmingham","Broad Str.",""
"3563",2012,"Birmingham","Broad Str.",""
"3564",2012,"Birmingham","Broad Str.",""
"3565",2012,"Birmingham","Broad Str.",""
"3566",2012,"Birmingham","Broad Str.",""
"3567",2012,"Birmingham","Broad Str.",""
"3568",2012,"Birmingham","Broad Str.",""
"3569",2012,"Birmingham","Broad Str.",""
"3570",2012,"Birmingham","Broad Str.",""
"3571",2012,"Birmingham","Broad Str.",""
"3572",2012,"Birmingham","Broad Str.",""
"3573",2012,"Birmingham","Broad Str.",""
"3574",2012,"Birmingham","Broad Str.",""
"3575",2012,"Birmingham","Broad Str.",""
"3576",2012,"Birmingham","Broad Str.",""
"3577",2012,"Birmingham","Broad Str.",""
"3578",2012,"Birmingham","Broad Str.",""
"3579",2012,"Birmingham","Broad Str.",""
"3580",2012,"Birmingham","Broad Str.",""
"3581",2012,"Birmingham","Broad Str.",""
"3582",2012,"Birmingham","Broad Str.",""
"3583",2012,"Birmingham","Broad Str.",""
"3584",2012,"Birmingham","Broad Str.",""
"3585",2012,"Birmingham","Broad Str.",""
"3586",2012,"Birmingham","Broad Str.",""
"3587",2012,"Birmingham","Broad Str.",""
"3588",2012,"Birmingham","Broad Str.",""
"3589",2012,"Birmingham","Broad Str.",""
"3590",2012,"Birmingham","Broad Str.",""
"3591",2012,"Birmingham","Broad Str.",""
"3592",2012,"Birmingham","Broad Str.",""
"3593",2012,"Birmingham","Broad Str.",""
"3594",2012,"Birmingham","Broad Str.",""
"3595",2012,"Birmingham","Broad Str.",""
"3596",2012,"Birmingham","Broad Str.",""
"3597",2012,"Birmingham","Broad Str.",""
"3598",2012,"Birmingham","Broad Str.",""
"3599",2012,"Birmingham","Broad Str.",""
"3600",2012,"Birmingham","Broad Str.",""
"3601",2012,"Birmingham","Broad Str.",""
"3602",2012,"Birmingham","Broad Str.",""
"3603",2012,"Birmingham","Broad Str.",""
"3604",2012,"Birmingham","Broad Str.",""
"3605",2012,"Birmingham","Broad Str.",""
"3606",2012,"Birmingham","Broad Str.",""
"3607",2012,"Birmingham","Broad Str.",""
"3608",2012,"Birmingham","Broad Str.",""
"3609",2012,"Birmingham","Broad Str.",""
"3610",2012,"Birmingham","Broad Str.",""
"3611",2012,"Birmingham","Broad Str.",""
"3612",2012,"Birmingham","Broad Str.",""
"3613",2012,"Birmingham","Broad Str.",""
"3614",2012,"Birmingham","Broad Str.",""
"3615",2012,"Birmingham","Broad Str.",""
"3616",2012,"Birmingham","Broad Str.",""
"3617",2012,"Birmingham","Broad Str.",""
"3618",2012,"Birmingham","Broad Str.",""
"3619",2012,"Birmingham","Broad Str.",""
"3620",2012,"Birmingham","Broad Str.",""
"3621",2012,"Birmingham","Broad Str.",""
"3622",2012,"Birmingham","Broad Str.",""
"3623",2012,"Birmingham","Broad Str.",""
"3624",2012,"Birmingham","Broad Str.",""
"3625",2012,"Birmingham","Broad Str.",""
"3626",2012,"Birmingham","Broad Str.",""
"3627",2012,"Birmingham","Broad Str.",""
"3628",2012,"Birmingham","Broad Str.",""
"3629",2012,"Birmingham","Broad Str.",""
"3630",2012,"Birmingham","Broad Str.",""
"3631",2012,"Birmingham","Broad Str.",""
"3632",2012,"Birmingham","Broad Str.",""
"3633",2012,"Birmingham","Broad Str.",""
"3634",2012,"Birmingham","Broad Str.",""
"3635",2012,"Birmingham","Broad Str.",""
"3636",2012,"Birmingham","Broad Str.",""
"3637",2012,"Birmingham","Broad Str.",""
"3638",2012,"Birmingham","Broad Str.",""
"3639",2012,"Birmingham","Broad Str.",""
"3640",2012,"Birmingham","Broad Str.",""
"3641",2012,"Birmingham","Broad Str.",""
"3642",2012,"Birmingham","Broad Str.",""
"3643",2012,"Birmingham","Broad Str.",""
"3644",2012,"Birmingham","Broad Str.",""
